56.663 , 74.9908
51.7596 , 24.8523
-5.46102 , 63.9035
-44.521 , 86.6905
-85.2262 , 47.7051
72.734 , -77.1211
49.3611 , 88.4123
-52.1242 , -25.1493
-10.0997 , 95.3609
61.5747 , -49.5578
-53.5648 , -20.4492
-30.1677 , -93.2151
-34.2802 , 86.0725
80.2994 , -25.1638
-49.838 , 57.0509
-86.2872 , 43.3981
49.5209 , 17.6508
-62.3959 , -82.369
-99.6077 , -10.4488
3.25263 , 38.2775
82.6563 , -61.7535
41.9513 , -29.9866
-83.3047 , 37.5849
94.5902 , -4.10981
90.3789 , 49.2703
-62.6393 , 40.1117
-92.8709 , -84.1176
-39.8372 , -19.4197
58.3746 , -26.1491
72.189 , 81.4219
30.0097 , 75.4769
-90.4682 , -42.075
7.73887 , -5.13935
16.4325 , 83.0582
-19.2921 , -68.1609
63.5128 , 78.3165
3.38425 , 41.0118
-12.4041 , -39.1868
21.6861 , -1.32711
67.8404 , 24.9187
80.9385 , -27.0972
-15.9219 , -89.0811
47.397 , 55.313
94.9315 , -49.5013
20.2583 , -52.5106
72.9667 , -81.7796
66.195 , -72.1265
-56.3179 , -60.1629
-88.798 , 42.2577
-53.8331 , 37.2476
-91.7908 , -93.3284
-45.9031 , 77.7903
33.6946 , 22.0705
54.184 , 28.3604
-8.70216 , -87.2187
-56.9874 , -12.4069
55.2305 , -72.6489
-55.1713 , -55.0524
64.9708 , 21.4024
82.4967 , -86.7376
88.6938 , -10.6431
77.6915 , -61.2131
-39.9123 , 38.7062
73.4614 , 16.8024
92.681 , 87.057
70.1148 , -1.8052
46.4358 , -2.31502
56.3069 , 22.6108
-17.9137 , -79.2712
-6.07103 , 24.1987
85.7006 , 54.6089
52.7776 , -72.9256
11.7222 , -10.0198
81.2139 , -61.6218
58.412 , -85.3235
-86.0028 , 55.2393
98.5852 , 3.14951
31.5484 , -77.7469
84.6505 , 31.7292
14.3205 , 43.6148
-31.3135 , -34.042
-95.0833 , -94.8025
87.7816 , -78.2937
15.4457 , 99.7663
49.9343 , -31.064
10.1862 , 74.3998
-18.0045 , 57.7404
-43.4875 , 61.8974
69.9453 , 32.1557
-45.5892 , -0.942829
59.1998 , -37.9318
-63.6299 , -20.3228
79.3132 , 17.6021
-15.1921 , 56.7023
1.54733 , -80.1473
78.1702 , 59.5414
-28.7309 , -89.1156
40.9268 , -74.0306
-99.2813 , -84.1049
-53.2159 , -42.6742
18.7243 , 30.6718
-70.4079 , -12.6515
44.6585 , 79.2115
-66.0841 , 22.9932
-8.77552 , -29.911
97.5213 , -45.8169
